gene	cluster
ENSMUSG00000044646	1
ENSMUSG00000044708	1
ENSMUSG00000044795	1
ENSMUSG00000044811	1
ENSMUSG00000044952	1
ENSMUSG00000045176	1
ENSMUSG00000045294	1
ENSMUSG00000045362	1
ENSMUSG00000045975	1
ENSMUSG00000045980	1
ENSMUSG00000046031	1
ENSMUSG00000046056	1
ENSMUSG00000046079	1
ENSMUSG00000046727	1
ENSMUSG00000046805	1
ENSMUSG00000047098	1
ENSMUSG00000047246	1
ENSMUSG00000047388	1
ENSMUSG00000047554	1
ENSMUSG00000047798	1
ENSMUSG00000047821	1
ENSMUSG00000047843	1
ENSMUSG00000048142	1
ENSMUSG00000048163	1
ENSMUSG00000048458	1
ENSMUSG00000048756	1
ENSMUSG00000048965	1
ENSMUSG00000049091	1
ENSMUSG00000049327	1
ENSMUSG00000049404	1
ENSMUSG00000049643	1
ENSMUSG00000050043	1
ENSMUSG00000050370	1
ENSMUSG00000050373	1
ENSMUSG00000050608	1
ENSMUSG00000050697	1
ENSMUSG00000050708	1
ENSMUSG00000051043	1
ENSMUSG00000051185	1
ENSMUSG00000051498	1
ENSMUSG00000051510	1
ENSMUSG00000051550	1
ENSMUSG00000051705	1
ENSMUSG00000051748	1
ENSMUSG00000051906	1
ENSMUSG00000051934	1
ENSMUSG00000052056	1
ENSMUSG00000052102	1
ENSMUSG00000052395	1
ENSMUSG00000052656	1
ENSMUSG00000052698	1
ENSMUSG00000053644	1
ENSMUSG00000054008	1
ENSMUSG00000054263	1
ENSMUSG00000054277	1
ENSMUSG00000054484	1
ENSMUSG00000054520	1
ENSMUSG00000054612	1
ENSMUSG00000054752	1
ENSMUSG00000054939	1
ENSMUSG00000055407	1
ENSMUSG00000055862	1
ENSMUSG00000056185	1
ENSMUSG00000056429	1
ENSMUSG00000057137	1
ENSMUSG00000057193	1
ENSMUSG00000057342	1
ENSMUSG00000057411	1
ENSMUSG00000057554	1
ENSMUSG00000057596	1
ENSMUSG00000058258	1
ENSMUSG00000058454	1
ENSMUSG00000058486	1
ENSMUSG00000058594	1
ENSMUSG00000058761	1
ENSMUSG00000058997	1
ENSMUSG00000059089	1
ENSMUSG00000059606	1
ENSMUSG00000059743	1
ENSMUSG00000059824	1
ENSMUSG00000059851	1
ENSMUSG00000059970	1
ENSMUSG00000060002	1
ENSMUSG00000060224	1
ENSMUSG00000060260	1
ENSMUSG00000060477	1
ENSMUSG00000060538	1
ENSMUSG00000060639	1
ENSMUSG00000060675	1
ENSMUSG00000060992	1
ENSMUSG00000061666	1
ENSMUSG00000061689	1
ENSMUSG00000062082	1
ENSMUSG00000062300	1
ENSMUSG00000062515	1
ENSMUSG00000063268	1
ENSMUSG00000064215	1
ENSMUSG00000066152	1
ENSMUSG00000066441	1
ENSMUSG00000066640	1
ENSMUSG00000066647	1
ENSMUSG00000066800	1
ENSMUSG00000067787	1
ENSMUSG00000067825	1
ENSMUSG00000068134	1
ENSMUSG00000068758	1
ENSMUSG00000068917	1
ENSMUSG00000068966	1
ENSMUSG00000069516	1
ENSMUSG00000069633	1
ENSMUSG00000070392	1
ENSMUSG00000070394	1
ENSMUSG00000070803	1
ENSMUSG00000071657	1
ENSMUSG00000071713	1
ENSMUSG00000071714	1
ENSMUSG00000072623	1
ENSMUSG00000072694	1
ENSMUSG00000072812	1
ENSMUSG00000072889	1
ENSMUSG00000073609	1
ENSMUSG00000073985	1
ENSMUSG00000075419	1
ENSMUSG00000075514	1
ENSMUSG00000076435	1
ENSMUSG00000077167	1
ENSMUSG00000078137	1
ENSMUSG00000078515	1
ENSMUSG00000079057	1
ENSMUSG00000079190	1
ENSMUSG00000079316	1
ENSMUSG00000079470	1
ENSMUSG00000079557	1
ENSMUSG00000079645	1
ENSMUSG00000079685	1
ENSMUSG00000081058	1
ENSMUSG00000081534	1
ENSMUSG00000081665	1
ENSMUSG00000082286	1
ENSMUSG00000083563	1
ENSMUSG00000084862	1
ENSMUSG00000085129	1
ENSMUSG00000085586	1
ENSMUSG00000085795	1
ENSMUSG00000085913	1
ENSMUSG00000086196	1
ENSMUSG00000086693	1
ENSMUSG00000086968	1
ENSMUSG00000087141	1
ENSMUSG00000087354	1
ENSMUSG00000087380	1
ENSMUSG00000089719	1
ENSMUSG00000089942	1
ENSMUSG00000090176	1
ENSMUSG00000090213	1
ENSMUSG00000090262	1
ENSMUSG00000092216	1
ENSMUSG00000092274	1
ENSMUSG00000092558	1
ENSMUSG00000092618	1
ENSMUSG00000092730	1
ENSMUSG00000093930	1
ENSMUSG00000095041	1
ENSMUSG00000095332	1
ENSMUSG00000096954	1
ENSMUSG00000096996	1
ENSMUSG00000097006	1
ENSMUSG00000097061	1
ENSMUSG00000097083	1
ENSMUSG00000097090	1
ENSMUSG00000097125	1
ENSMUSG00000097242	1
ENSMUSG00000097397	1
ENSMUSG00000097405	1
ENSMUSG00000097715	1
ENSMUSG00000097746	1
ENSMUSG00000097816	1
ENSMUSG00000097819	1
ENSMUSG00000097879	1
ENSMUSG00000099398	1
ENSMUSG00000099881	1
ENSMUSG00000100455	1
ENSMUSG00000102869	1
ENSMUSG00000104046	1
ENSMUSG00000104347	1
ENSMUSG00000000056	2
ENSMUSG00000000058	2
ENSMUSG00000000134	2
ENSMUSG00000000171	2
ENSMUSG00000000194	2
ENSMUSG00000000278	2
ENSMUSG00000000290	2
ENSMUSG00000000386	2
ENSMUSG00000000420	2
ENSMUSG00000000489	2
ENSMUSG00000000552	2
ENSMUSG00000000555	2
ENSMUSG00000000562	2
ENSMUSG00000000594	2
ENSMUSG00000000628	2
ENSMUSG00000000631	2
ENSMUSG00000000682	2
ENSMUSG00000000693	2
ENSMUSG00000000708	2
ENSMUSG00000000811	2
ENSMUSG00000000881	2
ENSMUSG00000000957	2
ENSMUSG00000001020	2
ENSMUSG00000001025	2
ENSMUSG00000001062	2
ENSMUSG00000001123	2
ENSMUSG00000001128	2
ENSMUSG00000001131	2
ENSMUSG00000001143	2
ENSMUSG00000001227	2
ENSMUSG00000001248	2
ENSMUSG00000001249	2
ENSMUSG00000001270	2
ENSMUSG00000001288	2
ENSMUSG00000001348	2
ENSMUSG00000001403	2
ENSMUSG00000001506	2
ENSMUSG00000001521	2
ENSMUSG00000001542	2
ENSMUSG00000001666	2
ENSMUSG00000001700	2
ENSMUSG00000001750	2
ENSMUSG00000001751	2
ENSMUSG00000001783	2
ENSMUSG00000001918	2
ENSMUSG00000001942	2
ENSMUSG00000001995	2
ENSMUSG00000002014	2
ENSMUSG00000002015	2
ENSMUSG00000002068	2
ENSMUSG00000002103	2
ENSMUSG00000002204	2
ENSMUSG00000002250	2
ENSMUSG00000002279	2
ENSMUSG00000002325	2
ENSMUSG00000002365	2
ENSMUSG00000002489	2
ENSMUSG00000002728	2
ENSMUSG00000002731	2
ENSMUSG00000002733	2
ENSMUSG00000002871	2
ENSMUSG00000002881	2
ENSMUSG00000002885	2
ENSMUSG00000002983	2
ENSMUSG00000002985	2
ENSMUSG00000002992	2
ENSMUSG00000003032	2
ENSMUSG00000003062	2
ENSMUSG00000003123	2
