gene	cluster
ENSMUSG00000032089	1
ENSMUSG00000032193	1
ENSMUSG00000032204	1
ENSMUSG00000032253	1
ENSMUSG00000032265	1
ENSMUSG00000032344	1
ENSMUSG00000032400	1
ENSMUSG00000032410	1
ENSMUSG00000032508	1
ENSMUSG00000032515	1
ENSMUSG00000032525	1
ENSMUSG00000032578	1
ENSMUSG00000032596	1
ENSMUSG00000032661	1
ENSMUSG00000032688	1
ENSMUSG00000032690	1
ENSMUSG00000032712	1
ENSMUSG00000032715	1
ENSMUSG00000032724	1
ENSMUSG00000032841	1
ENSMUSG00000032883	1
ENSMUSG00000033105	1
ENSMUSG00000033213	1
ENSMUSG00000033237	1
ENSMUSG00000033355	1
ENSMUSG00000033487	1
ENSMUSG00000033538	1
ENSMUSG00000033671	1
ENSMUSG00000033781	1
ENSMUSG00000033880	1
ENSMUSG00000033885	1
ENSMUSG00000033967	1
ENSMUSG00000033970	1
ENSMUSG00000034118	1
ENSMUSG00000034248	1
ENSMUSG00000034327	1
ENSMUSG00000034329	1
ENSMUSG00000034422	1
ENSMUSG00000034438	1
ENSMUSG00000034459	1
ENSMUSG00000034484	1
ENSMUSG00000034560	1
ENSMUSG00000034574	1
ENSMUSG00000034575	1
ENSMUSG00000034751	1
ENSMUSG00000034842	1
ENSMUSG00000034855	1
ENSMUSG00000034906	1
ENSMUSG00000034947	1
ENSMUSG00000034959	1
ENSMUSG00000035107	1
ENSMUSG00000035148	1
ENSMUSG00000035151	1
ENSMUSG00000035158	1
ENSMUSG00000035164	1
ENSMUSG00000035208	1
ENSMUSG00000035248	1
ENSMUSG00000035299	1
ENSMUSG00000035329	1
ENSMUSG00000035373	1
ENSMUSG00000035385	1
ENSMUSG00000035517	1
ENSMUSG00000035673	1
ENSMUSG00000035692	1
ENSMUSG00000035713	1
ENSMUSG00000035929	1
ENSMUSG00000036093	1
ENSMUSG00000036249	1
ENSMUSG00000036273	1
ENSMUSG00000036381	1
ENSMUSG00000036469	1
ENSMUSG00000036478	1
ENSMUSG00000036815	1
ENSMUSG00000036908	1
ENSMUSG00000036931	1
ENSMUSG00000036986	1
ENSMUSG00000037321	1
ENSMUSG00000037331	1
ENSMUSG00000037400	1
ENSMUSG00000037405	1
ENSMUSG00000037580	1
ENSMUSG00000037608	1
ENSMUSG00000037697	1
ENSMUSG00000037816	1
ENSMUSG00000037849	1
ENSMUSG00000037860	1
ENSMUSG00000037868	1
ENSMUSG00000037921	1
ENSMUSG00000037965	1
ENSMUSG00000037997	1
ENSMUSG00000038037	1
ENSMUSG00000038045	1
ENSMUSG00000038151	1
ENSMUSG00000038172	1
ENSMUSG00000038179	1
ENSMUSG00000038213	1
ENSMUSG00000038301	1
ENSMUSG00000038437	1
ENSMUSG00000038467	1
ENSMUSG00000038507	1
ENSMUSG00000038642	1
ENSMUSG00000038658	1
ENSMUSG00000038774	1
ENSMUSG00000038866	1
ENSMUSG00000038884	1
ENSMUSG00000039005	1
ENSMUSG00000039048	1
ENSMUSG00000039062	1
ENSMUSG00000039236	1
ENSMUSG00000039285	1
ENSMUSG00000039304	1
ENSMUSG00000039456	1
ENSMUSG00000039501	1
ENSMUSG00000039531	1
ENSMUSG00000039646	1
ENSMUSG00000039682	1
ENSMUSG00000039697	1
ENSMUSG00000039699	1
ENSMUSG00000039735	1
ENSMUSG00000039753	1
ENSMUSG00000039765	1
ENSMUSG00000039853	1
ENSMUSG00000039899	1
ENSMUSG00000039997	1
ENSMUSG00000040021	1
ENSMUSG00000040026	1
ENSMUSG00000040033	1
ENSMUSG00000040204	1
ENSMUSG00000040253	1
ENSMUSG00000040264	1
ENSMUSG00000040296	1
ENSMUSG00000040329	1
ENSMUSG00000040351	1
ENSMUSG00000040483	1
ENSMUSG00000040511	1
ENSMUSG00000040528	1
ENSMUSG00000040584	1
ENSMUSG00000040613	1
ENSMUSG00000040648	1
ENSMUSG00000040711	1
ENSMUSG00000040747	1
ENSMUSG00000040809	1
ENSMUSG00000040850	1
ENSMUSG00000041135	1
ENSMUSG00000041238	1
ENSMUSG00000041324	1
ENSMUSG00000041380	1
ENSMUSG00000041481	1
ENSMUSG00000041483	1
ENSMUSG00000041645	1
ENSMUSG00000041736	1
ENSMUSG00000041754	1
ENSMUSG00000041827	1
ENSMUSG00000041936	1
ENSMUSG00000042349	1
ENSMUSG00000042350	1
ENSMUSG00000042719	1
ENSMUSG00000042726	1
ENSMUSG00000042901	1
ENSMUSG00000043008	1
ENSMUSG00000043067	1
ENSMUSG00000043263	1
ENSMUSG00000043279	1
ENSMUSG00000043336	1
ENSMUSG00000043340	1
ENSMUSG00000043664	1
ENSMUSG00000043740	1
ENSMUSG00000043939	1
ENSMUSG00000043953	1
ENSMUSG00000044244	1
ENSMUSG00000044701	1
ENSMUSG00000044703	1
ENSMUSG00000044768	1
ENSMUSG00000045210	1
ENSMUSG00000045294	1
ENSMUSG00000045312	1
ENSMUSG00000045502	1
ENSMUSG00000045664	1
ENSMUSG00000045763	1
ENSMUSG00000045795	1
ENSMUSG00000045827	1
ENSMUSG00000045868	1
ENSMUSG00000045932	1
ENSMUSG00000046031	1
ENSMUSG00000046688	1
ENSMUSG00000046718	1
ENSMUSG00000046805	1
ENSMUSG00000046879	1
ENSMUSG00000046962	1
ENSMUSG00000047067	1
ENSMUSG00000047098	1
ENSMUSG00000047407	1
ENSMUSG00000047735	1
ENSMUSG00000047749	1
ENSMUSG00000047798	1
ENSMUSG00000048118	1
ENSMUSG00000048621	1
ENSMUSG00000048852	1
ENSMUSG00000048911	1
ENSMUSG00000049323	1
ENSMUSG00000049401	1
ENSMUSG00000049488	1
ENSMUSG00000049502	1
ENSMUSG00000050002	1
ENSMUSG00000050029	1
ENSMUSG00000050075	1
ENSMUSG00000050370	1
ENSMUSG00000050549	1
ENSMUSG00000050565	1
ENSMUSG00000050721	1
ENSMUSG00000051314	1
ENSMUSG00000051439	1
ENSMUSG00000051615	1
ENSMUSG00000051650	1
ENSMUSG00000051748	1
ENSMUSG00000052270	1
ENSMUSG00000052477	1
ENSMUSG00000052749	1
ENSMUSG00000052776	1
ENSMUSG00000052812	1
ENSMUSG00000052821	1
ENSMUSG00000053007	1
ENSMUSG00000053063	1
ENSMUSG00000053101	1
ENSMUSG00000053113	1
ENSMUSG00000053175	1
ENSMUSG00000053318	1
ENSMUSG00000053475	1
ENSMUSG00000053687	1
ENSMUSG00000053835	1
ENSMUSG00000053846	1
ENSMUSG00000054072	1
ENSMUSG00000054203	1
ENSMUSG00000054277	1
ENSMUSG00000054404	1
ENSMUSG00000054604	1
ENSMUSG00000054676	1
ENSMUSG00000055172	1
ENSMUSG00000055413	1
ENSMUSG00000055447	1
ENSMUSG00000055994	1
ENSMUSG00000056116	1
ENSMUSG00000056144	1
ENSMUSG00000056268	1
ENSMUSG00000056529	1
ENSMUSG00000056692	1
ENSMUSG00000057135	1
ENSMUSG00000057137	1
ENSMUSG00000057143	1
ENSMUSG00000057346	1
ENSMUSG00000057554	1
ENSMUSG00000057596	1
ENSMUSG00000057948	1
ENSMUSG00000058163	1
ENSMUSG00000058258	1
ENSMUSG00000058427	1
ENSMUSG00000058435	1
ENSMUSG00000058761	1
ENSMUSG00000059089	1
ENSMUSG00000059743	1
ENSMUSG00000060002	1
ENSMUSG00000060131	1
ENSMUSG00000060477	1
ENSMUSG00000060519	1
ENSMUSG00000060538	1
ENSMUSG00000060550	1
ENSMUSG00000060591	1
ENSMUSG00000060802	1
ENSMUSG00000061207	1
ENSMUSG00000061232	1
ENSMUSG00000061353	1
ENSMUSG00000061613	1
ENSMUSG00000061878	1
ENSMUSG00000061972	1
ENSMUSG00000062007	1
ENSMUSG00000062148	1
ENSMUSG00000062310	1
ENSMUSG00000062488	1
ENSMUSG00000062593	1
ENSMUSG00000062783	1
ENSMUSG00000063268	1
ENSMUSG00000063286	1
ENSMUSG00000063388	1
ENSMUSG00000063779	1
ENSMUSG00000064289	1
ENSMUSG00000066036	1
ENSMUSG00000066150	1
ENSMUSG00000066152	1
ENSMUSG00000066258	1
ENSMUSG00000066363	1
ENSMUSG00000066677	1
ENSMUSG00000066684	1
ENSMUSG00000066755	1
ENSMUSG00000066861	1
ENSMUSG00000067203	1
ENSMUSG00000067212	1
ENSMUSG00000067235	1
ENSMUSG00000067297	1
ENSMUSG00000067851	1
ENSMUSG00000068245	1
ENSMUSG00000068246	1
ENSMUSG00000068417	1
ENSMUSG00000068606	1
ENSMUSG00000068749	1
ENSMUSG00000069792	1
ENSMUSG00000069793	1
ENSMUSG00000069874	1
ENSMUSG00000069892	1
ENSMUSG00000069893	1
ENSMUSG00000070031	1
ENSMUSG00000070034	1
ENSMUSG00000070327	1
ENSMUSG00000070427	1
ENSMUSG00000070501	1
ENSMUSG00000070524	1
ENSMUSG00000070639	1
ENSMUSG00000070730	1
ENSMUSG00000070871	1
ENSMUSG00000071068	1
ENSMUSG00000071350	1
ENSMUSG00000072109	1
ENSMUSG00000072244	1
ENSMUSG00000072568	1
ENSMUSG00000072572	1
ENSMUSG00000072620	1
ENSMUSG00000072621	1
ENSMUSG00000073144	1
ENSMUSG00000073409	1
ENSMUSG00000073411	1
ENSMUSG00000073418	1
ENSMUSG00000073420	1
ENSMUSG00000073489	1
ENSMUSG00000073490	1
ENSMUSG00000073491	1
ENSMUSG00000073555	1
ENSMUSG00000074149	1
ENSMUSG00000074151	1
ENSMUSG00000074345	1
ENSMUSG00000074578	1
ENSMUSG00000074677	1
ENSMUSG00000074743	1
ENSMUSG00000074793	1
ENSMUSG00000074896	1
ENSMUSG00000075010	1
ENSMUSG00000075602	1
ENSMUSG00000076441	1
ENSMUSG00000078153	1
ENSMUSG00000078349	1
ENSMUSG00000078485	1
ENSMUSG00000078606	1
ENSMUSG00000078616	1
ENSMUSG00000078763	1
ENSMUSG00000078771	1
ENSMUSG00000078853	1
ENSMUSG00000078920	1
ENSMUSG00000078921	1
ENSMUSG00000078922	1
ENSMUSG00000078995	1
ENSMUSG00000079017	1
ENSMUSG00000079197	1
ENSMUSG00000079227	1
ENSMUSG00000079293	1
ENSMUSG00000079339	1
ENSMUSG00000079362	1
ENSMUSG00000079363	1
ENSMUSG00000079419	1
ENSMUSG00000079427	1
ENSMUSG00000079455	1
ENSMUSG00000079457	1
ENSMUSG00000079491	1
ENSMUSG00000079505	1
ENSMUSG00000081769	1
ENSMUSG00000082088	1
ENSMUSG00000082154	1
ENSMUSG00000082292	1
ENSMUSG00000083178	1
ENSMUSG00000083822	1
ENSMUSG00000085295	1
ENSMUSG00000085478	1
ENSMUSG00000085498	1
ENSMUSG00000085604	1
ENSMUSG00000085894	1
ENSMUSG00000085977	1
ENSMUSG00000086196	1
ENSMUSG00000086320	1
ENSMUSG00000086347	1
ENSMUSG00000086866	1
ENSMUSG00000087107	1
ENSMUSG00000087267	1
ENSMUSG00000087370	1
ENSMUSG00000087478	1
ENSMUSG00000089672	1
ENSMUSG00000089719	1
ENSMUSG00000089901	1
ENSMUSG00000089911	1
ENSMUSG00000089940	1
ENSMUSG00000090100	1
ENSMUSG00000090103	1
ENSMUSG00000090125	1
ENSMUSG00000090222	1
ENSMUSG00000090231	1
ENSMUSG00000090246	1
ENSMUSG00000090272	1
ENSMUSG00000090673	1
ENSMUSG00000090881	1
ENSMUSG00000090942	1
ENSMUSG00000090946	1
ENSMUSG00000091144	1
ENSMUSG00000091191	1
ENSMUSG00000091542	1
ENSMUSG00000091549	1
ENSMUSG00000091649	1
ENSMUSG00000092021	1
ENSMUSG00000092277	1
ENSMUSG00000092618	1
ENSMUSG00000093930	1
ENSMUSG00000094796	1
ENSMUSG00000096727	1
ENSMUSG00000096954	1
ENSMUSG00000097194	1
ENSMUSG00000097423	1
ENSMUSG00000097474	1
ENSMUSG00000097534	1
ENSMUSG00000097567	1
ENSMUSG00000097572	1
ENSMUSG00000097695	1
ENSMUSG00000097815	1
ENSMUSG00000097860	1
ENSMUSG00000098934	1
ENSMUSG00000099241	1
ENSMUSG00000099375	1
ENSMUSG00000099757	1
ENSMUSG00000099843	1
ENSMUSG00000099930	1
ENSMUSG00000102307	1
ENSMUSG00000102602	1
ENSMUSG00000102856	1
ENSMUSG00000102964	1
ENSMUSG00000103032	1
ENSMUSG00000103070	1
ENSMUSG00000103234	1
ENSMUSG00000103509	1
ENSMUSG00000103973	1
ENSMUSG00000104060	1
ENSMUSG00000000085	2
ENSMUSG00000000751	2
ENSMUSG00000000876	2
ENSMUSG00000001436	2
ENSMUSG00000001552	2
ENSMUSG00000001576	2
ENSMUSG00000001588	2
ENSMUSG00000001741	2
ENSMUSG00000002010	2
ENSMUSG00000002332	2
ENSMUSG00000002458	2
ENSMUSG00000002603	2
ENSMUSG00000002897	2
ENSMUSG00000003273	2
ENSMUSG00000003452	2
ENSMUSG00000003518	2
ENSMUSG00000003585	2
ENSMUSG00000003644	2
ENSMUSG00000003812	2
ENSMUSG00000004043	2
ENSMUSG00000004056	2
ENSMUSG00000004730	2
ENSMUSG00000005034	2
ENSMUSG00000005982	2
ENSMUSG00000006301	2
ENSMUSG00000006494	2
ENSMUSG00000006731	2
ENSMUSG00000008226	2
ENSMUSG00000008398	2
ENSMUSG00000008855	2
ENSMUSG00000009566	2
ENSMUSG00000009621	2
ENSMUSG00000010660	2
ENSMUSG00000011257	2
ENSMUSG00000013629	2
ENSMUSG00000015143	2
ENSMUSG00000015149	2
ENSMUSG00000015994	2
ENSMUSG00000016181	2
ENSMUSG00000017309	2
ENSMUSG00000017417	2
ENSMUSG00000018042	2
ENSMUSG00000018293	2
ENSMUSG00000018322	2
ENSMUSG00000018750	2
ENSMUSG00000018819	2
ENSMUSG00000018868	2
ENSMUSG00000019590	2
ENSMUSG00000019718	2
ENSMUSG00000019822	2
ENSMUSG00000019823	2
ENSMUSG00000019849	2
ENSMUSG00000020092	2
ENSMUSG00000020272	2
ENSMUSG00000020282	2
ENSMUSG00000020456	2
ENSMUSG00000020538	2
ENSMUSG00000020605	2
ENSMUSG00000020654	2
ENSMUSG00000020741	2
ENSMUSG00000020773	2
ENSMUSG00000020838	2
ENSMUSG00000020865	2
ENSMUSG00000020911	2
ENSMUSG00000020941	2
ENSMUSG00000021108	2
ENSMUSG00000021638	2
ENSMUSG00000021676	2
ENSMUSG00000021892	2
ENSMUSG00000021986	2
ENSMUSG00000022091	2
ENSMUSG00000022096	2
ENSMUSG00000022218	2
ENSMUSG00000022223	2
ENSMUSG00000022235	2
ENSMUSG00000022324	2
ENSMUSG00000022353	2
ENSMUSG00000022420	2
ENSMUSG00000022421	2
ENSMUSG00000022439	2
ENSMUSG00000022620	2
ENSMUSG00000022817	2
ENSMUSG00000022885	2
ENSMUSG00000023004	2
ENSMUSG00000023008	2
ENSMUSG00000023022	2
ENSMUSG00000023048	2
ENSMUSG00000023150	2
ENSMUSG00000023169	2
ENSMUSG00000023262	2
ENSMUSG00000023274	2
ENSMUSG00000023915	2
ENSMUSG00000023942	2
ENSMUSG00000023973	2
ENSMUSG00000024008	2
ENSMUSG00000024030	2
ENSMUSG00000024300	2
ENSMUSG00000024413	2
ENSMUSG00000024501	2
ENSMUSG00000024740	2
ENSMUSG00000024870	2
ENSMUSG00000024913	2
ENSMUSG00000024942	2
ENSMUSG00000024986	2
ENSMUSG00000025026	2
ENSMUSG00000025132	2
ENSMUSG00000025188	2
ENSMUSG00000025212	2
ENSMUSG00000025266	2
ENSMUSG00000025534	2
ENSMUSG00000025579	2
ENSMUSG00000025648	2
ENSMUSG00000025701	2
ENSMUSG00000025876	2
ENSMUSG00000026069	2
ENSMUSG00000026072	2
ENSMUSG00000026123	2
ENSMUSG00000026192	2
ENSMUSG00000026202	2
ENSMUSG00000026220	2
ENSMUSG00000026483	2
ENSMUSG00000026509	2
ENSMUSG00000026655	2
ENSMUSG00000026807	2
ENSMUSG00000026811	2
ENSMUSG00000026944	2
ENSMUSG00000027134	2
ENSMUSG00000027187	2
ENSMUSG00000027198	2
ENSMUSG00000027247	2
ENSMUSG00000027339	2
ENSMUSG00000027395	2
ENSMUSG00000027420	2
ENSMUSG00000027610	2
ENSMUSG00000027634	2
ENSMUSG00000027698	2
ENSMUSG00000027710	2
ENSMUSG00000027864	2
ENSMUSG00000028041	2
ENSMUSG00000028127	2
ENSMUSG00000028430	2
ENSMUSG00000028479	2
ENSMUSG00000028581	2
ENSMUSG00000028670	2
ENSMUSG00000028696	2
ENSMUSG00000028833	2
ENSMUSG00000028874	2
ENSMUSG00000029106	2
ENSMUSG00000029119	2
ENSMUSG00000029166	2
ENSMUSG00000029480	2
ENSMUSG00000029484	2
ENSMUSG00000029650	2
ENSMUSG00000029860	2
ENSMUSG00000029916	2
ENSMUSG00000030047	2
ENSMUSG00000030094	2
ENSMUSG00000030122	2
ENSMUSG00000030206	2
ENSMUSG00000030314	2
ENSMUSG00000030323	2
ENSMUSG00000030589	2
ENSMUSG00000030707	2
ENSMUSG00000030731	2
ENSMUSG00000030789	2
ENSMUSG00000030830	2
ENSMUSG00000030835	2
ENSMUSG00000030852	2
ENSMUSG00000030888	2
ENSMUSG00000031101	2
ENSMUSG00000031129	2
ENSMUSG00000031227	2
ENSMUSG00000031391	2
ENSMUSG00000031494	2
ENSMUSG00000031565	2
ENSMUSG00000031672	2
ENSMUSG00000031778	2
ENSMUSG00000031788	2
ENSMUSG00000031827	2
ENSMUSG00000031833	2
ENSMUSG00000031985	2
ENSMUSG00000031996	2
