gene	cluster
ENSMUSG00000039220	1
ENSMUSG00000039246	1
ENSMUSG00000039262	1
ENSMUSG00000039298	1
ENSMUSG00000039396	1
ENSMUSG00000039410	1
ENSMUSG00000039431	1
ENSMUSG00000039478	1
ENSMUSG00000039509	1
ENSMUSG00000039530	1
ENSMUSG00000039585	1
ENSMUSG00000039621	1
ENSMUSG00000039671	1
ENSMUSG00000039680	1
ENSMUSG00000039683	1
ENSMUSG00000039748	1
ENSMUSG00000039782	1
ENSMUSG00000039783	1
ENSMUSG00000039801	1
ENSMUSG00000039814	1
ENSMUSG00000039840	1
ENSMUSG00000039879	1
ENSMUSG00000039942	1
ENSMUSG00000039994	1
ENSMUSG00000040084	1
ENSMUSG00000040158	1
ENSMUSG00000040204	1
ENSMUSG00000040229	1
ENSMUSG00000040253	1
ENSMUSG00000040260	1
ENSMUSG00000040287	1
ENSMUSG00000040297	1
ENSMUSG00000040312	1
ENSMUSG00000040321	1
ENSMUSG00000040396	1
ENSMUSG00000040528	1
ENSMUSG00000040537	1
ENSMUSG00000040549	1
ENSMUSG00000040564	1
ENSMUSG00000040640	1
ENSMUSG00000040681	1
ENSMUSG00000040782	1
ENSMUSG00000040857	1
ENSMUSG00000040936	1
ENSMUSG00000041040	1
ENSMUSG00000041133	1
ENSMUSG00000041135	1
ENSMUSG00000041147	1
ENSMUSG00000041153	1
ENSMUSG00000041219	1
ENSMUSG00000041220	1
ENSMUSG00000041235	1
ENSMUSG00000041297	1
ENSMUSG00000041313	1
ENSMUSG00000041328	1
ENSMUSG00000041380	1
ENSMUSG00000041417	1
ENSMUSG00000041426	1
ENSMUSG00000041431	1
ENSMUSG00000041439	1
ENSMUSG00000041440	1
ENSMUSG00000041498	1
ENSMUSG00000041560	1
ENSMUSG00000041571	1
ENSMUSG00000041594	1
ENSMUSG00000041649	1
ENSMUSG00000041658	1
ENSMUSG00000041685	1
ENSMUSG00000041729	1
ENSMUSG00000041762	1
ENSMUSG00000041769	1
ENSMUSG00000041773	1
ENSMUSG00000041782	1
ENSMUSG00000041794	1
ENSMUSG00000041859	1
ENSMUSG00000041912	1
ENSMUSG00000041936	1
ENSMUSG00000041954	1
ENSMUSG00000042029	1
ENSMUSG00000042035	1
ENSMUSG00000042042	1
ENSMUSG00000042066	1
ENSMUSG00000042097	1
ENSMUSG00000042155	1
ENSMUSG00000042197	1
ENSMUSG00000042198	1
ENSMUSG00000042229	1
ENSMUSG00000042249	1
ENSMUSG00000042265	1
ENSMUSG00000042271	1
ENSMUSG00000042293	1
ENSMUSG00000042302	1
ENSMUSG00000042331	1
ENSMUSG00000042351	1
ENSMUSG00000042406	1
ENSMUSG00000042410	1
ENSMUSG00000042426	1
ENSMUSG00000042489	1
ENSMUSG00000042498	1
ENSMUSG00000042500	1
ENSMUSG00000042506	1
ENSMUSG00000042515	1
ENSMUSG00000042569	1
ENSMUSG00000042590	1
ENSMUSG00000042599	1
ENSMUSG00000042608	1
ENSMUSG00000042616	1
ENSMUSG00000042622	1
ENSMUSG00000042626	1
ENSMUSG00000042708	1
ENSMUSG00000042745	1
ENSMUSG00000042807	1
ENSMUSG00000042817	1
ENSMUSG00000043003	1
