gene	cluster
ENSMUSG00000033581	1
ENSMUSG00000033585	1
ENSMUSG00000033629	1
ENSMUSG00000033644	1
ENSMUSG00000033684	1
ENSMUSG00000033717	1
ENSMUSG00000033730	1
ENSMUSG00000033788	1
ENSMUSG00000033948	1
ENSMUSG00000034006	1
ENSMUSG00000034055	1
ENSMUSG00000034120	1
ENSMUSG00000034413	1
ENSMUSG00000034432	1
ENSMUSG00000034435	1
ENSMUSG00000034445	1
ENSMUSG00000034522	1
ENSMUSG00000034640	1
ENSMUSG00000034641	1
ENSMUSG00000034723	1
ENSMUSG00000034765	1
ENSMUSG00000034771	1
ENSMUSG00000034820	1
ENSMUSG00000034833	1
ENSMUSG00000034906	1
ENSMUSG00000035024	1
ENSMUSG00000035095	1
ENSMUSG00000035148	1
ENSMUSG00000035212	1
ENSMUSG00000035236	1
ENSMUSG00000035283	1
ENSMUSG00000035356	1
ENSMUSG00000035385	1
ENSMUSG00000035399	1
ENSMUSG00000035476	1
ENSMUSG00000035530	1
ENSMUSG00000035621	1
ENSMUSG00000035640	1
ENSMUSG00000035919	1
ENSMUSG00000036006	1
ENSMUSG00000036022	1
ENSMUSG00000036103	1
ENSMUSG00000036109	1
ENSMUSG00000036459	1
ENSMUSG00000036501	1
ENSMUSG00000036553	1
ENSMUSG00000036667	1
ENSMUSG00000036745	1
ENSMUSG00000036768	1
ENSMUSG00000036777	1
ENSMUSG00000036853	1
ENSMUSG00000036904	1
ENSMUSG00000037070	1
ENSMUSG00000037126	1
ENSMUSG00000037185	1
ENSMUSG00000037242	1
ENSMUSG00000037279	1
ENSMUSG00000037313	1
ENSMUSG00000037318	1
ENSMUSG00000037341	1
ENSMUSG00000037400	1
ENSMUSG00000037408	1
ENSMUSG00000037418	1
ENSMUSG00000037434	1
ENSMUSG00000037447	1
ENSMUSG00000037455	1
ENSMUSG00000037492	1
ENSMUSG00000037544	1
ENSMUSG00000037548	1
ENSMUSG00000037573	1
ENSMUSG00000037605	1
ENSMUSG00000037606	1
ENSMUSG00000037703	1
ENSMUSG00000037868	1
ENSMUSG00000037913	1
ENSMUSG00000037946	1
ENSMUSG00000037972	1
ENSMUSG00000037995	1
ENSMUSG00000038020	1
ENSMUSG00000038175	1
ENSMUSG00000038214	1
ENSMUSG00000038248	1
ENSMUSG00000038252	1
ENSMUSG00000038372	1
ENSMUSG00000038495	1
ENSMUSG00000038500	1
ENSMUSG00000038623	1
ENSMUSG00000038740	1
ENSMUSG00000038781	1
ENSMUSG00000038806	1
ENSMUSG00000038943	1
ENSMUSG00000039013	1
ENSMUSG00000039046	1
ENSMUSG00000039158	1
ENSMUSG00000039217	1
ENSMUSG00000039220	1
ENSMUSG00000039246	1
ENSMUSG00000039307	1
ENSMUSG00000039431	1
ENSMUSG00000039478	1
ENSMUSG00000039530	1
ENSMUSG00000039607	1
ENSMUSG00000039621	1
ENSMUSG00000039680	1
ENSMUSG00000039683	1
ENSMUSG00000039686	1
ENSMUSG00000039814	1
ENSMUSG00000040084	1
ENSMUSG00000040146	1
ENSMUSG00000040229	1
ENSMUSG00000040253	1
ENSMUSG00000040287	1
ENSMUSG00000040297	1
ENSMUSG00000040312	1
ENSMUSG00000040321	1
ENSMUSG00000040528	1
ENSMUSG00000040537	1
ENSMUSG00000040564	1
ENSMUSG00000040565	1
ENSMUSG00000040606	1
ENSMUSG00000040624	1
ENSMUSG00000040640	1
ENSMUSG00000040681	1
ENSMUSG00000040857	1
ENSMUSG00000041153	1
ENSMUSG00000041220	1
ENSMUSG00000041328	1
ENSMUSG00000041380	1
ENSMUSG00000041431	1
ENSMUSG00000041439	1
ENSMUSG00000041571	1
ENSMUSG00000041594	1
ENSMUSG00000041649	1
ENSMUSG00000041685	1
ENSMUSG00000041729	1
ENSMUSG00000041754	1
ENSMUSG00000041762	1
ENSMUSG00000041773	1
ENSMUSG00000041936	1
ENSMUSG00000042035	1
ENSMUSG00000042155	1
ENSMUSG00000042229	1
ENSMUSG00000042249	1
ENSMUSG00000042265	1
ENSMUSG00000042271	1
ENSMUSG00000042302	1
ENSMUSG00000042328	1
ENSMUSG00000042351	1
ENSMUSG00000042406	1
ENSMUSG00000042410	1
ENSMUSG00000042417	1
ENSMUSG00000042426	1
ENSMUSG00000042498	1
ENSMUSG00000042500	1
ENSMUSG00000042515	1
ENSMUSG00000042569	1
ENSMUSG00000042622	1
ENSMUSG00000042626	1
ENSMUSG00000042677	1
ENSMUSG00000042708	1
ENSMUSG00000042745	1
ENSMUSG00000042821	1
ENSMUSG00000043003	1
ENSMUSG00000043061	1
ENSMUSG00000043068	1
ENSMUSG00000043079	1
ENSMUSG00000043252	1
ENSMUSG00000043421	1
ENSMUSG00000043881	1
ENSMUSG00000044026	1
ENSMUSG00000044092	1
ENSMUSG00000044156	1
ENSMUSG00000044250	1
ENSMUSG00000044303	1
ENSMUSG00000044349	1
ENSMUSG00000044626	1
ENSMUSG00000044734	1
ENSMUSG00000044770	1
ENSMUSG00000044916	1
ENSMUSG00000044948	1
ENSMUSG00000045038	1
ENSMUSG00000045193	1
ENSMUSG00000045216	1
ENSMUSG00000045314	1
ENSMUSG00000045394	1
ENSMUSG00000045411	1
ENSMUSG00000045414	1
ENSMUSG00000045502	1
ENSMUSG00000045573	1
ENSMUSG00000045658	1
ENSMUSG00000045777	1
ENSMUSG00000046006	1
ENSMUSG00000046062	1
ENSMUSG00000046207	1
ENSMUSG00000046223	1
ENSMUSG00000046415	1
ENSMUSG00000046711	1
ENSMUSG00000046731	1
ENSMUSG00000046808	1
ENSMUSG00000046961	1
ENSMUSG00000047030	1
ENSMUSG00000047036	1
ENSMUSG00000047182	1
ENSMUSG00000047462	1
ENSMUSG00000047648	1
ENSMUSG00000047710	1
ENSMUSG00000047786	1
ENSMUSG00000047824	1
ENSMUSG00000048039	1
ENSMUSG00000048047	1
ENSMUSG00000048330	1
ENSMUSG00000048498	1
ENSMUSG00000048546	1
ENSMUSG00000048621	1
ENSMUSG00000048796	1
ENSMUSG00000048834	1
ENSMUSG00000048878	1
ENSMUSG00000049130	1
ENSMUSG00000049287	1
ENSMUSG00000049321	1
ENSMUSG00000049516	1
ENSMUSG00000049608	1
ENSMUSG00000049878	1
ENSMUSG00000049929	1
ENSMUSG00000050075	1
ENSMUSG00000050103	1
ENSMUSG00000050192	1
ENSMUSG00000050212	1
ENSMUSG00000050213	1
ENSMUSG00000050229	1
